City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Luderitz,NA,-26.6481,15.1594,66.11,62,0,19.51,clear sky
348,Ciudad Bolivar,VE,8.1222,-63.5497,80.08,70,78,13.94,broken clouds
349,Aguimes,ES,27.9054,-15.4461,64.4,72,75,24.16,broken clouds
350,Flinders,AU,-34.5833,150.8552,73.0,86,88,4.0,overcast clouds
351,Porto Novo,BJ,6.4965,2.6036,84.2,84,40,11.5,scattered clouds
352,Ati,TD,13.2154,18.3353,70.97,21,0,12.19,clear sky
353,Yar-Sale,RU,66.8333,70.8333,-19.17,85,100,16.93,overcast clouds
354,Srednekolymsk,RU,67.45,153.6833,-32.71,84,100,2.59,overcast clouds
355,Putina,PE,-15.4667,-69.4333,50.02,73,82,11.68,broken clouds
356,Porto Velho,BR,-8.7619,-63.9039,78.8,94,75,2.3,light rain
357,Tucuma,BR,-0.1833,-50.05,77.22,92,100,6.85,overcast clouds
358,Mehamn,NO,71.0357,27.8492,25.05,96,100,22.03,light snow
359,Ascension,US,30.2169,-90.9001,69.8,68,90,10.36,overcast clouds
360,Abu Dhabi,AE,24.4667,54.3667,66.2,77,0,12.88,clear sky
361,Kurtalan,TR,37.9272,41.7028,41.0,81,90,8.05,light rain
362,Carutapera,BR,-1.195,-46.02,78.57,83,99,6.85,overcast clouds
363,Tawang,IN,27.5833,91.8667,25.86,74,0,3.78,clear sky
364,Bandar-E Lengeh,IR,26.5579,54.8807,65.39,74,0,6.6,clear sky
365,Port Lincoln,AU,-34.7333,135.8667,65.28,67,43,13.78,scattered clouds
366,Vao,NC,-22.6667,167.4833,75.56,80,64,22.75,broken clouds
367,El Tocuyo,VE,9.7873,-69.7937,71.49,65,16,5.01,few clouds
368,Avera,US,33.194,-82.5271,48.2,46,1,8.05,clear sky
369,Aswan,EG,24.0934,32.907,53.96,40,0,8.7,clear sky
370,Praia,CV,14.9215,-23.5087,71.6,64,0,17.27,clear sky
371,Muriti,TZ,-1.9833,32.9167,74.57,73,52,10.49,light rain
372,Gazojak,TM,41.1875,61.4036,42.87,57,72,8.3,broken clouds
373,Makakilo City,US,21.3469,-158.0858,80.6,54,75,6.91,light rain
374,Mandalgovi,MN,45.7625,106.2708,8.55,91,58,13.6,broken clouds
375,Zamosc,PL,50.7231,23.252,26.6,93,90,12.66,overcast clouds
376,Padang,ID,-0.9492,100.3543,76.44,77,100,4.5,overcast clouds
377,Pevek,RU,69.7008,170.3133,-32.89,84,3,3.49,clear sky
378,Strezhevoy,RU,60.7333,77.5889,-20.2,69,40,17.9,snow
379,Yerbogachen,RU,61.2767,108.0108,-36.54,82,99,5.59,overcast clouds
380,Ahuimanu,US,21.4447,-157.8378,80.6,65,75,13.8,broken clouds
381,Benjamin Aceval,PY,-24.9667,-57.5667,86.0,74,75,3.44,broken clouds
382,Bafoulabe,ML,13.8065,-10.8321,77.47,15,48,5.93,scattered clouds
383,Saldanha,ZA,-33.0117,17.9442,63.95,92,0,3.0,clear sky
384,Afua,BR,-0.1567,-50.3867,76.55,93,100,5.55,overcast clouds
385,Recco,IT,44.3623,9.1435,48.99,80,100,10.98,light rain
386,Cuamba,MZ,-14.8031,36.5372,69.46,94,100,2.15,overcast clouds
387,Satka,RU,55.0425,59.04,17.24,95,83,4.45,broken clouds
388,Gogrial,SS,8.5332,28.1004,70.3,22,13,6.29,few clouds
389,Warwick,US,41.7001,-71.4162,21.2,38,1,6.91,clear sky
390,Baghdad,IQ,33.3406,44.4009,44.6,76,0,8.05,clear sky
391,Karratha,AU,-20.7377,116.8463,87.89,49,100,4.07,overcast clouds
392,Chipiona,ES,36.7366,-6.437,57.2,77,20,10.36,few clouds
393,Hasaki,JP,35.7333,140.8333,41.0,45,20,6.91,few clouds
394,Constitucion,CL,-35.3333,-72.4167,61.29,93,40,7.29,scattered clouds
395,Talnakh,RU,69.4865,88.3972,-31.16,71,0,6.6,clear sky
396,Kropotkin,RU,45.4375,40.5756,36.05,87,56,9.6,broken clouds
397,Dukat,RU,62.55,155.55,-34.22,82,100,8.16,overcast clouds
398,King City,US,36.2127,-121.126,60.01,50,69,3.0,broken clouds
399,Paciran,ID,-6.8767,112.3761,79.25,84,85,7.43,overcast clouds
400,Novoorsk,RU,51.381,58.9813,10.4,79,75,6.71,broken clouds
401,Galesong,ID,-5.3166,119.3661,75.2,100,40,2.3,scattered clouds
402,Hualmay,PE,-11.0964,-77.6139,72.46,71,94,9.22,overcast clouds
403,Balkanabat,TM,39.5108,54.3671,48.02,67,96,3.76,overcast clouds
404,Gornopravdinsk,RU,60.05,69.9,5.16,93,100,9.8,overcast clouds
405,Khandyga,RU,62.6667,135.6,-51.45,76,82,0.96,broken clouds
406,Staryy Merchyk,UA,49.9815,35.759,39.2,93,90,13.42,moderate rain
407,Cabo San Lucas,MX,22.8909,-109.9124,73.99,77,40,4.61,scattered clouds
408,Korla,CN,41.7597,86.1469,19.22,84,0,4.61,clear sky
409,Glencoe,ZA,-28.1783,30.147,64.71,88,92,2.1,overcast clouds
410,Robertsport,LR,6.7533,-11.3686,80.19,85,53,9.66,broken clouds
411,Sfantu Gheorghe,RO,45.8667,25.7833,37.0,88,93,1.01,overcast clouds
412,Mujiayingzi,CN,42.1167,118.7833,13.8,90,57,6.51,broken clouds
413,Bitung,ID,1.4451,125.1824,78.8,89,40,2.3,scattered clouds
414,Suntar,RU,62.1444,117.6319,-35.09,82,100,1.95,overcast clouds
415,Hervey Bay,AU,-25.2986,152.8535,84.2,54,40,13.8,scattered clouds
416,Winslow,US,35.0242,-110.6974,48.2,34,1,6.91,clear sky
417,Barra Patuca,HN,15.8,-84.2833,75.4,86,39,9.4,scattered clouds
418,Ca Mau,VN,9.1769,105.15,73.76,80,90,5.46,overcast clouds
419,Quelimane,MZ,-17.8786,36.8883,80.6,89,75,2.3,broken clouds
420,Leningradskiy,RU,69.3833,178.4167,-27.74,81,4,2.33,clear sky
421,Sisimiut,GL,66.9395,-53.6735,6.93,91,74,7.61,broken clouds
422,Ankola,IN,14.6667,74.3,71.92,57,20,4.03,few clouds
423,Issenye,TZ,-2.0,34.3333,64.74,87,87,3.58,overcast clouds
424,Letlhakane,BW,-21.4167,25.5833,74.25,65,64,9.78,broken clouds
425,Mangai,CD,-4.05,19.5333,71.33,98,100,2.39,heavy intensity rain
426,Talakan,RU,50.3167,130.3667,-25.85,83,7,0.94,clear sky
427,Gravdal,NO,68.1214,13.5031,26.1,88,1,4.94,clear sky
428,Mamallapuram,IN,12.6264,80.1722,71.6,94,20,7.52,mist
429,Kaffrine,SN,14.1059,-15.5508,78.8,15,0,4.61,clear sky
430,Saint-Joseph,RE,-21.3667,55.6167,78.8,65,0,6.91,clear sky
431,Naze,JP,28.3667,129.4833,60.8,55,40,9.22,scattered clouds
432,Togitsu,JP,32.8333,129.85,42.8,87,0,5.75,clear sky
433,Quang Ngai,VN,15.1167,108.8,68.59,88,92,1.81,overcast clouds
434,Shimoda,JP,34.6667,138.95,50.0,62,20,5.75,few clouds
435,Aykhal,RU,66.0,111.5,-32.6,80,84,13.6,broken clouds
436,Salina,US,38.8403,-97.6114,36.0,93,90,25.32,mist
437,Tambura,SS,5.6,27.4667,68.4,25,17,2.82,few clouds
438,Bathsheba,BB,13.2167,-59.5167,78.8,73,40,17.27,scattered clouds
439,Cochrane,CA,51.1834,-114.4687,30.2,47,1,16.11,clear sky
440,Lashio,MM,22.9333,97.75,47.34,82,0,1.77,clear sky
441,Lerwick,GB,60.1545,-1.1494,35.6,87,75,4.61,broken clouds
442,Santa Cruz,BO,-17.8,-63.1667,76.86,79,68,15.46,broken clouds
443,Puerto Quijarro,BO,-17.7833,-57.7667,78.93,64,92,3.2,overcast clouds
444,Punta Alta,AR,-38.8759,-62.0736,62.73,56,48,17.09,scattered clouds
445,Glossa,GR,35.4717,23.7763,57.0,82,20,8.05,few clouds
446,Boulsa,BF,12.6675,-0.5758,71.8,20,21,9.93,few clouds
447,Ossora,RU,59.2353,163.0719,-0.09,90,99,26.33,light snow
448,Byron Bay,AU,-28.65,153.6167,80.6,69,75,10.36,broken clouds
449,Taltal,CL,-25.4,-70.4833,66.6,75,22,5.08,few clouds
450,Pinega,RU,64.7001,43.3936,13.01,97,94,5.23,overcast clouds
451,Rudnyy,KZ,52.9594,63.1206,1.4,85,75,2.24,mist
452,Nyurba,RU,63.2842,118.3319,-37.68,81,100,2.55,overcast clouds
453,Tanete,ID,-3.9443,119.7848,81.45,72,100,3.53,overcast clouds
454,Kyabe,TD,9.4515,18.9449,75.02,20,23,5.82,few clouds
455,Natal,BR,-5.795,-35.2094,78.8,83,20,6.91,few clouds
456,Puerto Asis,CO,0.5133,-76.5007,77.47,67,16,2.44,few clouds
457,Vostok,RU,46.4856,135.8833,-17.82,87,60,4.18,broken clouds
458,Lodja,CD,-3.4833,23.4333,68.34,98,100,1.79,moderate rain
459,Kaeo,NZ,-35.1,173.7833,73.0,56,0,8.01,clear sky
460,Wollongong,AU,-34.4333,150.8833,73.0,86,83,4.0,broken clouds
461,Manzhouli,CN,49.6,117.4333,-17.45,87,100,4.5,overcast clouds
462,Olafsvik,IS,64.8945,-23.7142,23.11,90,8,16.82,clear sky
463,Melnikovo,RU,56.5558,84.085,-22.0,72,67,4.83,broken clouds
464,Dabat,ET,12.9842,37.765,48.65,70,0,2.95,clear sky
465,Zhaotong,CN,27.3167,103.7167,36.7,85,100,4.14,overcast clouds
466,Paralimni,CY,35.0375,33.9833,59.0,77,40,10.36,scattered clouds
467,Piran,SI,45.5278,13.5706,50.0,93,75,2.3,heavy intensity rain
468,Churapcha,RU,62.0025,132.4325,-40.7,80,100,2.62,overcast clouds
469,Alihe,CN,50.5667,123.7167,-18.6,85,99,0.45,overcast clouds
470,Kokopo,PG,-4.352,152.2633,82.02,75,100,12.68,overcast clouds
471,Qena,EG,26.1615,32.7183,50.0,62,0,4.18,clear sky
472,Sambava,MG,-14.2667,50.1667,75.9,88,2,5.7,clear sky
473,Bambanglipuro,ID,-7.95,110.2833,77.63,82,99,3.44,overcast clouds
474,Karaton,ID,-6.3424,106.1045,79.0,94,75,4.61,mist
475,Porto Belo,BR,-27.1578,-48.5531,80.01,89,0,4.61,clear sky
476,Aksha,RU,50.2814,113.2867,-8.99,89,100,3.2,overcast clouds
477,Pierreville,CA,46.0703,-72.8112,10.4,67,89,11.5,overcast clouds
478,Ola,RU,59.5833,151.2833,-14.48,81,75,16.11,broken clouds
479,Villazon,BO,-22.0866,-65.5942,59.77,44,16,12.08,few clouds
480,Saint Anthony,US,45.0205,-93.218,32.0,74,90,9.22,light snow
481,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.86,94,100,1.57,overcast clouds
482,Saurimo,AO,-9.6608,20.3916,66.04,95,100,3.27,overcast clouds
483,Sainte-Marie,RE,-20.8968,55.5496,78.8,73,40,12.66,scattered clouds
484,Gwadar,PK,25.1216,62.3254,65.8,71,0,6.24,clear sky
485,Marshfield,US,44.6689,-90.1718,30.2,64,90,18.41,light snow
486,Krasnorechenskiy,RU,44.6265,135.3532,-11.79,84,45,8.7,scattered clouds
487,Husavik,IS,66.0449,-17.3389,14.0,85,90,4.61,overcast clouds
488,Wukari,NG,7.85,9.7833,74.37,20,0,3.8,clear sky
489,Kadoma,JP,34.7333,135.5833,44.6,75,20,2.3,few clouds
490,Macapa,BR,0.0389,-51.0664,80.6,94,20,5.75,few clouds
491,Lebu,CL,-37.6167,-73.65,57.72,82,1,12.39,clear sky
492,Itoigawa,JP,37.0333,137.85,34.0,100,97,1.01,snow
493,Minas,UY,-34.3759,-55.2377,68.0,73,75,16.11,broken clouds
494,Nelson,NZ,-41.2833,173.2833,75.99,44,0,1.01,clear sky
495,Charters Towers,AU,-20.1,146.2667,82.11,60,75,10.92,broken clouds
496,Aranda De Duero,ES,41.6704,-3.6892,41.86,79,100,20.85,overcast clouds
497,Katsuura,JP,35.1333,140.3,50.0,39,20,5.75,few clouds
498,Dwarka,IN,22.2394,68.9678,64.94,47,0,10.65,clear sky
499,Shama,CN,33.6102,104.2852,22.95,84,100,2.28,overcast clouds
500,Leh,IN,34.1667,77.5833,1.0,57,6,1.32,clear sky
501,Neftcala,AZ,39.3742,49.2472,44.87,89,95,6.55,overcast clouds
502,Lompoc,US,34.6391,-120.4579,55.99,67,1,12.66,clear sky
503,Taber,CA,49.8167,-112.1518,35.6,68,61,3.44,broken clouds
504,Moron,AR,-34.6534,-58.6198,64.0,91,100,5.99,overcast clouds
505,Manokwari,ID,-0.8667,134.0833,79.43,81,100,13.67,overcast clouds
506,Tayu,ID,-6.5397,111.0518,79.14,85,93,11.23,overcast clouds
507,Inhuma,BR,-6.6683,-41.7078,71.2,89,100,5.32,overcast clouds
508,Skvyra,UA,49.7318,29.6657,30.6,96,99,18.21,overcast clouds
509,Shubarshi,KZ,48.5872,57.1869,14.99,93,40,8.16,scattered clouds
510,Daye,CN,30.0833,114.95,48.27,60,92,2.44,light rain
511,Macheng,CN,31.1783,115.0319,46.99,69,79,1.41,broken clouds
512,Flin Flon,CA,54.7682,-101.865,15.8,86,90,3.44,light snow
513,Hadrut,AZ,39.52,47.0318,37.11,72,0,4.81,clear sky
514,Selikhino,RU,50.3672,137.4996,-15.39,87,100,11.72,overcast clouds
515,Sompeta,IN,18.9333,84.6,69.91,78,19,3.76,few clouds
516,Awjilah,LY,29.1081,21.2869,59.61,42,0,11.18,clear sky
517,Bhadrachalam,IN,17.6667,80.8833,65.93,92,82,1.59,broken clouds
518,Bhaderwah,IN,32.9784,75.7186,36.79,67,0,2.08,clear sky
519,Sterling,US,39.0062,-77.4286,30.2,54,1,4.61,clear sky
520,Necochea,AR,-38.5473,-58.7368,59.0,64,100,13.18,overcast clouds
521,Solnechnyy,RU,50.7214,136.6319,-13.23,86,30,3.96,scattered clouds
522,Coahuayana,MX,18.7333,-103.6833,80.6,61,1,6.91,clear sky
523,Bandarbeyla,SO,9.4942,50.8122,73.63,73,37,15.26,scattered clouds
524,Puerto Del Rosario,ES,28.5004,-13.8627,64.4,72,90,19.57,overcast clouds
525,Saku,JP,36.2167,138.4833,30.99,67,43,1.99,scattered clouds
526,Sao Joao Evangelista,BR,-18.5478,-42.7633,66.45,77,4,3.69,clear sky
527,Toowoomba,AU,-27.55,151.9667,80.6,57,90,11.5,overcast clouds
528,Puerto Baquerizo Moreno,EC,-0.9,-89.6,77.97,81,49,9.64,scattered clouds
529,Buala,SB,-8.145,159.5921,85.15,73,99,16.67,overcast clouds
530,Burhaniye,TR,39.5004,26.9727,42.8,87,0,6.91,clear sky
531,Outjo,NA,-20.1167,16.15,67.8,67,97,11.43,overcast clouds
532,Aloleng,PH,16.1307,119.7824,73.69,63,100,14.5,overcast clouds
533,Mali,GN,12.079,-12.2982,80.6,24,0,2.3,clear sky
534,Celestun,MX,20.8667,-90.4,74.14,68,72,10.2,broken clouds
535,Galena Park,US,29.7336,-95.2302,71.6,78,90,16.11,overcast clouds
536,Stokmarknes,NO,68.5646,14.9108,15.8,62,0,4.61,clear sky
537,Sangar,RU,63.9242,127.4739,-49.11,76,87,3.65,overcast clouds
538,Broken Hill,AU,-31.95,141.4333,77.0,38,67,13.8,broken clouds
539,Salmas,IR,38.1973,44.7653,24.87,81,54,4.03,broken clouds
540,Pitimbu,BR,-7.4706,-34.8086,78.8,83,0,5.75,clear sky
541,Olinda,BR,-8.0089,-34.8553,78.8,69,40,9.22,scattered clouds
542,Camacha,PT,33.0833,-16.3333,59.0,88,20,3.44,few clouds
543,Te Anau,NZ,-45.4167,167.7167,63.21,54,83,5.3,broken clouds
544,Norman Wells,CA,65.282,-126.8329,-27.4,68,40,3.44,scattered clouds
545,Pertuis,FR,43.6925,5.5028,45.0,100,100,3.44,fog
546,Trincomalee,LK,8.5711,81.2335,78.93,84,53,13.78,broken clouds
547,Kailua,US,21.4022,-157.7394,80.6,65,75,13.8,broken clouds
548,Bardiyah,LY,31.7561,25.0865,59.76,67,0,14.12,clear sky
549,Lavrentiya,RU,65.5833,-171.0,-16.24,84,0,7.0,clear sky
550,Oriximina,BR,-1.7656,-55.8661,80.22,72,53,3.4,broken clouds
551,Japura,ID,-0.3167,102.35,72.1,96,73,2.06,broken clouds
552,Staryy Nadym,RU,65.6118,72.6842,-18.62,85,100,21.03,overcast clouds
553,Fort Nelson,CA,58.8053,-122.7002,-5.8,65,75,1.72,broken clouds
554,Lima,PE,-12.0432,-77.0282,77.0,73,0,13.8,clear sky
555,Manaquiri,BR,-3.3167,-60.35,77.0,94,75,3.44,broken clouds
556,Formosa,AR,-26.1775,-58.1781,75.2,88,0,10.36,clear sky
557,Westport,US,41.1415,-73.3579,28.0,39,1,4.61,clear sky
558,Khudumelapye,BW,-23.8833,24.75,72.23,77,95,5.55,overcast clouds
559,Thunder Bay,CA,48.4001,-89.3168,28.4,80,90,13.8,overcast clouds
560,Mongo,TD,12.1844,18.693,70.27,23,0,6.42,clear sky
561,Candating,PH,15.1481,120.822,69.8,68,75,4.61,broken clouds
562,Clermont,FR,49.5,2.4167,41.0,100,90,10.36,overcast clouds
563,Nishihara,JP,26.1842,127.7558,62.6,51,20,5.75,few clouds
564,Iwanai,JP,42.9744,140.5089,21.72,94,98,19.3,light snow
565,Zholymbet,KZ,51.7433,71.7122,16.52,86,100,6.4,overcast clouds
566,Buraydah,SA,26.326,43.975,50.0,66,0,5.75,clear sky
567,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,74.16,80,46,13.87,light rain
568,Buncrana,IE,55.1333,-7.45,34.9,84,100,12.26,overcast clouds
569,Sidhi,IN,24.4167,81.8833,46.06,53,0,2.64,clear sky
570,Udachnyy,RU,66.4167,112.4,-31.18,80,99,9.53,overcast clouds
571,Zhezkazgan,KZ,47.8043,67.7144,18.7,95,100,9.84,overcast clouds
572,Sorgun,TR,39.8101,35.186,33.55,95,100,5.66,light snow
573,Weyburn,CA,49.6668,-103.8511,12.2,85,46,6.91,scattered clouds
574,Porbandar,IN,21.6422,69.6093,61.65,36,0,9.04,clear sky
575,Amnat Charoen,TH,15.9167,104.75,64.83,87,20,10.94,few clouds
576,Bat Khela,PK,34.6167,71.9714,45.18,46,11,5.12,few clouds
577,Evensk,RU,61.95,159.2333,-0.71,83,99,21.43,overcast clouds
578,Marzuq,YE,14.4,46.4667,58.6,57,0,0.92,clear sky
579,Ushirombo,TZ,-3.4919,31.9639,63.55,90,37,1.01,scattered clouds
580,Kudahuvadhoo,MV,2.6708,72.8944,81.07,77,45,13.73,scattered clouds
581,Arman,RU,59.7,150.1667,-14.39,78,35,17.63,scattered clouds
582,Ponta Delgada,PT,37.7333,-25.6667,62.6,94,75,16.11,broken clouds
583,Fethiye,TR,36.6217,29.1164,44.6,100,0,8.05,clear sky
584,Port Victoria,KE,0.0939,33.9756,70.5,77,68,4.99,light rain
585,Lac Du Bonnet,CA,50.2536,-96.0612,25.0,100,100,2.71,overcast clouds
586,Moroni,KM,-11.7022,43.2551,80.2,74,100,7.4,overcast clouds
587,Beroroha,MG,-21.6667,45.1667,75.31,88,51,1.36,light rain
588,Portland,US,45.5234,-122.6762,48.99,81,90,13.8,overcast clouds
589,Klaksvik,FO,62.2266,-6.589,32.0,74,75,23.02,broken clouds
590,Mpika,ZM,-11.8343,31.4529,61.25,90,100,0.38,light rain
591,Mizdah,LY,31.4451,12.9801,55.71,38,0,9.17,clear sky
592,Mount Isa,AU,-20.7333,139.5,95.0,28,80,5.75,broken clouds
593,Sharlyk,RU,52.9167,54.75,16.52,96,79,5.48,broken clouds
594,Sorrento,IT,40.626,14.3744,55.99,88,90,3.44,overcast clouds
595,Sioux Lookout,CA,50.1001,-91.917,23.0,86,90,5.75,light snow
596,Atherton,GB,53.5237,-2.4935,36.0,70,60,4.0,broken clouds
597,Cugir,RO,45.8333,23.3667,28.4,93,0,2.3,clear sky
598,Poum,NC,-20.2333,164.0167,80.1,65,52,9.48,broken clouds
599,Hvolsvollur,IS,63.7533,-20.2243,17.01,70,55,8.99,broken clouds
600,Worland,US,44.0169,-107.9554,41.0,60,90,4.61,overcast clouds
601,Olga,RU,43.7444,135.2892,-1.25,80,0,10.22,clear sky
602,Changli,CN,39.7042,119.1506,24.04,94,98,6.96,overcast clouds
603,Oyama,JP,36.3,139.8,41.0,45,20,4.61,few clouds
604,Santa Isabel,BR,-23.3156,-46.2214,82.4,65,0,4.61,clear sky
605,Kirovskiy,RU,45.0917,133.5136,-13.23,89,92,3.33,overcast clouds
606,Bousso,TD,10.4795,16.7117,74.53,20,0,8.46,clear sky
607,Iskateley,RU,67.6803,53.1512,1.83,93,98,11.21,overcast clouds
608,Stornoway,GB,58.2093,-6.3865,39.2,60,90,10.36,overcast clouds
609,Zapolyarnyy,RU,69.4154,30.8136,24.8,86,90,12.66,light snow
610,Maxixe,MZ,-23.8597,35.3472,77.31,84,7,5.61,clear sky
611,Chinsali,ZM,-10.5414,32.0816,63.21,96,98,1.12,overcast clouds
612,Rapid City,US,44.0805,-103.231,35.01,86,90,16.11,overcast clouds
613,Hammerfest,NO,70.6634,23.6821,26.6,74,40,11.5,scattered clouds
614,Hofn,IS,64.2539,-15.2082,20.17,85,72,19.66,broken clouds
615,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.42,81,70,9.1,broken clouds
616,Mishan,CN,45.55,131.8833,-14.13,83,0,3.24,clear sky
617,Ishigaki,JP,24.3448,124.1572,69.8,52,75,12.66,broken clouds
618,Beloha,MG,-25.1667,45.05,74.95,80,2,3.62,clear sky
619,Gurupa,BR,-1.405,-51.64,74.59,97,51,2.95,broken clouds
620,Parabel,RU,58.6978,81.4825,-24.88,84,97,9.06,overcast clouds
621,Amuntai,ID,-2.4177,115.2494,77.07,87,100,0.34,overcast clouds
622,Carira,BR,-10.3608,-37.7011,73.85,84,100,9.64,overcast clouds
623,Chickasha,US,35.0526,-97.9364,57.2,44,1,18.41,clear sky
624,Mandan,US,46.8267,-100.8896,26.6,100,90,6.91,mist
625,Walvis Bay,NA,-22.9575,14.5053,66.99,88,1,3.44,clear sky
626,Umm Kaddadah,SD,13.6017,26.6876,62.17,28,0,13.67,clear sky
627,Borogontsy,RU,62.6683,131.1683,-43.6,79,100,3.15,overcast clouds
628,Sakakah,SA,29.9697,40.2064,41.0,56,0,6.91,clear sky
629,Kasempa,ZM,-13.4584,25.8338,64.85,91,99,2.26,light rain
630,Souillac,MU,-20.5167,57.5167,78.8,83,40,8.05,scattered clouds
631,Puerto Escondido,MX,15.85,-97.0667,82.4,74,40,8.05,scattered clouds
632,Dourbali,TD,11.8091,15.8632,72.05,21,3,10.89,clear sky
633,Jinxiang,CN,27.4327,120.6062,54.66,73,79,4.92,broken clouds
634,Champerico,GT,14.3,-91.9167,84.2,65,40,9.22,scattered clouds
635,Baoying,CN,33.2292,119.3092,44.31,66,100,4.79,overcast clouds
636,Ust-Ishim,RU,57.6935,71.1665,9.01,94,100,11.03,overcast clouds
637,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,75.69,89,40,1.57,scattered clouds
638,The Pas,CA,53.8251,-101.2541,15.8,86,90,2.3,light snow
639,Berlin,DE,52.5244,13.4105,30.0,100,20,3.44,fog
640,Faya,SA,18.3851,42.4509,55.4,62,0,5.75,clear sky
641,Prescott,US,34.54,-112.4685,41.0,65,1,2.93,clear sky
642,Aguacatan,GT,15.3431,-91.3117,68.0,52,20,9.22,few clouds
643,Omsukchan,RU,62.5333,155.8,-30.35,80,100,11.21,overcast clouds
644,Man,CI,7.4125,-7.5538,75.85,49,62,2.15,broken clouds
645,Tezu,IN,27.9167,96.1667,54.21,42,19,3.76,few clouds
646,Bud,US,39.447,-86.1758,30.99,96,100,15.95,snow
647,Nouadhibou,MR,20.931,-17.0347,68.0,64,0,18.41,clear sky
648,Atar,MR,20.5169,-13.0499,66.7,22,50,7.0,scattered clouds
649,Verkhozim,RU,52.7122,45.418,30.99,99,100,14.23,light rain
650,La Asuncion,VE,11.0333,-63.8628,76.98,84,35,13.73,scattered clouds
651,Sovetskiy,RU,61.3614,63.5842,-3.33,92,100,3.11,light snow
652,Eyrarbakki,IS,63.863,-21.1481,19.4,63,0,11.5,clear sky
653,Chardara,KZ,41.2547,67.9692,47.43,50,100,10.11,overcast clouds
654,Zhaodong,CN,46.0833,125.9833,-11.2,77,57,4.47,mist
655,Corinto,GR,37.9407,22.9573,46.99,58,11,1.01,few clouds
656,Lida,BY,53.8833,25.2997,17.38,97,100,8.5,overcast clouds
657,Luanda,AO,-8.8368,13.2343,78.8,83,75,4.61,broken clouds
658,Camana,PE,-16.6228,-72.7111,69.67,76,59,4.27,broken clouds
659,Zlobin,HR,45.2924,14.6541,48.99,87,75,5.75,moderate rain
660,Urucara,BR,-2.5364,-57.76,75.13,92,13,0.16,few clouds
661,Ipixuna,BR,-1.7625,-48.8043,80.6,78,40,5.75,scattered clouds
662,Manuk Mangkaw,PH,4.8,119.85,80.85,78,100,13.51,light rain
663,Shetpe,KZ,44.1667,52.1167,31.91,96,79,4.76,broken clouds
664,Autazes,BR,-3.5797,-59.1306,77.11,83,8,2.42,clear sky
665,Hoquiam,US,46.9809,-123.8893,46.99,76,75,12.66,broken clouds
666,Pangai,TO,-19.8,-174.35,84.2,84,75,6.91,light rain
667,Vydrino,RU,51.485,104.8461,-10.43,86,100,12.48,overcast clouds
668,Bay Roberts,CA,47.5999,-53.2648,28.99,90,100,8.66,overcast clouds
669,Mangalia,RO,43.8,28.5833,36.0,100,23,9.22,mist
670,Namibe,AO,-15.1961,12.1522,73.09,76,71,7.36,broken clouds
671,Verin,ES,41.9415,-7.4381,44.01,85,93,3.0,overcast clouds
672,Lakeway,US,30.3638,-97.9796,71.01,28,1,3.44,clear sky
673,Bourail,NC,-21.5667,165.4833,82.24,53,54,4.83,broken clouds
674,Venice,US,27.0998,-82.4543,64.4,72,1,3.67,clear sky
675,Amasia,TR,40.6533,35.8331,39.2,93,75,2.3,light rain
676,Jardim,BR,-21.4803,-56.1381,77.18,83,53,5.95,broken clouds
677,Amasya,TR,40.6667,35.8333,39.2,93,75,2.3,light rain
678,Qui Nhon,VN,13.7667,109.2333,70.79,86,96,7.54,overcast clouds
679,Arrifes,PT,37.7667,-25.7,62.6,94,75,16.11,broken clouds
680,Lokomotivnyy,RU,53.0118,60.5684,15.17,98,73,4.41,broken clouds
681,Tuy Hoa,VN,13.0833,109.3,69.89,89,98,5.32,overcast clouds
682,Mayo,US,38.8876,-76.5119,30.0,59,1,4.34,clear sky
683,Kieta,PG,-6.2167,155.6333,83.68,72,84,15.95,broken clouds
684,Takoradi,GH,4.8845,-1.7554,79.27,88,100,6.82,overcast clouds
685,Huilong,CN,31.8111,121.655,53.01,73,97,4.0,overcast clouds
686,Nemuro,JP,43.3236,145.575,15.8,67,20,3.44,few clouds
687,San Ramon,US,37.7799,-121.978,60.01,58,90,8.05,overcast clouds
688,Lumby,CA,50.2498,-118.969,34.0,86,100,4.61,overcast clouds
689,Contamana,PE,-7.3333,-75.0167,77.7,77,64,2.68,broken clouds
690,Rolla,US,37.9514,-91.7713,46.0,93,90,11.5,moderate rain
691,Deputatskiy,RU,69.3,139.9,-26.54,88,83,1.45,broken clouds
692,Maceio,BR,-9.6658,-35.7353,75.2,94,40,3.44,scattered clouds
693,Kloulklubed,PW,7.0419,134.2556,82.4,74,90,10.36,overcast clouds
694,Cortez,US,37.3489,-108.5859,39.2,48,1,9.22,clear sky
695,Nikolsk,RU,53.7189,46.0712,27.14,98,98,10.42,overcast clouds
696,Bacolod,PH,10.6667,122.95,78.04,77,81,17.13,broken clouds
697,Verkhnyaya Inta,RU,65.9811,60.3094,-4.7,86,100,11.16,overcast clouds
698,Ariquemes,BR,-9.9133,-63.0408,75.72,92,65,1.21,broken clouds
